"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","Lateral Raise (Cable)",,"",1,"normal",5,10,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","Lateral Raise (Cable)",,"",2,"normal",5,8,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","Lateral Raise (Cable)",,"",3,"normal",5,6,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","Lateral Raise (Dumbbell)",,"",0,"normal",7.5,6,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","Lateral Raise (Dumbbell)",,"",1,"normal",10,3,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","Lateral Raise (Dumbbell)",,"",2,"normal",10,3,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","Lateral Raise (Dumbbell)",,"",3,"normal",7.5,6,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","bayesian  curls",,"",0,"normal",9.1,12,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","bayesian  curls",,"",1,"normal",11.3,6,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","bayesian  curls",,"",2,"normal",11.3,6,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",45,12,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",45,11,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",45,6,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","Seated Palms Up Wrist Curl",,"",0,"normal",6.4,12,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","Seated Palms Up Wrist Curl",,"",1,"normal",6.4,12,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","Seated Palms Up Wrist Curl",,"",2,"normal",9.1,7,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","Reverse Curl (Cable)",,"",0,"normal",15.9,10,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","Reverse Curl (Cable)",,"",1,"normal",18.4,6,,,
"Afternoon workout 💪","16 Jul 2025, 14:47","16 Jul 2025, 15:57","","Reverse Curl (Cable)",,"",2,"normal",15.9,4,,,
"Afternoon workout 💪","15 Jul 2025, 14:44","15 Jul 2025, 18:05","","Lat Pulldown (Cable)",,"",0,"normal",57,9,,,
"Afternoon workout 💪","15 Jul 2025, 14:44","15 Jul 2025, 18:05","","Lat Pulldown (Cable)",,"",1,"normal",57,6,,,
"Afternoon workout 💪","15 Jul 2025, 14:44","15 Jul 2025, 18:05","","Lat Pulldown (Cable)",,"",2,"normal",50,8,,,
"Afternoon workout 💪","15 Jul 2025, 14:44","15 Jul 2025, 18:05","","Lat Pullover",,"",0,"normal",18.1,8,,,
"Afternoon workout 💪","15 Jul 2025, 14:44","15 Jul 2025, 18:05","","Lat Pullover",,"",1,"normal",18.1,9,,,
"Afternoon workout 💪","15 Jul 2025, 14:44","15 Jul 2025, 18:05","","Lat Pullover",,"",2,"normal",15.6,7,,,
"Afternoon workout 💪","15 Jul 2025, 14:44","15 Jul 2025, 18:05","","Bent Over Row (Barbell)",,"",0,"normal",20,10,,,
"Afternoon workout 💪","15 Jul 2025, 14:44","15 Jul 2025, 18:05","","Bent Over Row (Barbell)",,"",1,"normal",25,6,,,
"Afternoon workout 💪","15 Jul 2025, 14:44","15 Jul 2025, 18:05","","Bent Over Row (Barbell)",,"",2,"normal",25,5,,,
"Afternoon workout 💪","14 Jul 2025, 14:59","14 Jul 2025, 16:04","","Incline Bench Press (Smith Machine)",,"",0,"normal",70,8,,,
"Afternoon workout 💪","14 Jul 2025, 14:59","14 Jul 2025, 16:04","","Incline Bench Press (Smith Machine)",,"",1,"normal",70,6,,,
"Afternoon workout 💪","14 Jul 2025, 14:59","14 Jul 2025, 16:04","","Incline Bench Press (Smith Machine)",,"",2,"normal",65,6,,,
"Afternoon workout 💪","14 Jul 2025, 14:59","14 Jul 2025, 16:04","","Incline Bench Press (Smith Machine)",,"",3,"normal",65,4,,,
"Afternoon workout 💪","14 Jul 2025, 14:59","14 Jul 2025, 16:04","","Incline Bench Press (Smith Machine)",,"",4,"normal",60,6,,,
"Afternoon workout 💪","14 Jul 2025, 14:59","14 Jul 2025, 16:04","","Bench Press (Smith Machine)",,"",0,"normal",70,4,,,
"Afternoon workout 💪","14 Jul 2025, 14:59","14 Jul 2025, 16:04","","Bench Press (Smith Machine)",,"",1,"normal",65,6,,,
"Afternoon workout 💪","14 Jul 2025, 14:59","14 Jul 2025, 16:04","","Bench Press (Smith Machine)",,"",2,"normal",60,6,,,
"Afternoon workout 💪","14 Jul 2025, 14:59","14 Jul 2025, 16:04","","Bench Press (Smith Machine)",,"",3,"normal",65,9,,,
"Afternoon workout 💪","14 Jul 2025, 14:59","14 Jul 2025, 16:04","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",9.1,12,,,
"Afternoon workout 💪","14 Jul 2025, 14:59","14 Jul 2025, 16:04","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",9.1,12,,,
"Afternoon workout 💪","14 Jul 2025, 14:59","14 Jul 2025, 16:04","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",9.1,12,,,
"Afternoon workout 💪","14 Jul 2025, 14:59","14 Jul 2025, 16:04","","Triceps Extension (Cable)",,"",0,"normal",18.4,6,,,
"Afternoon workout 💪","14 Jul 2025, 14:59","14 Jul 2025, 16:04","","Triceps Extension (Cable)",,"",1,"normal",15.9,6,,,
"Afternoon workout 💪","14 Jul 2025, 14:59","14 Jul 2025, 16:04","","Triceps Extension (Cable)",,"",2,"normal",15.9,6,,,
"Afternoon workout 💪","14 Jul 2025, 14:59","14 Jul 2025, 16:04","","Triceps Extension (Cable)",,"",3,"normal",15.9,4,,,
"Afternoon workout 💪","13 Jul 2025, 16:01","13 Jul 2025, 17:09","","Leg Press (Machine)",,"",0,"normal",140,8,,,
"Afternoon workout 💪","13 Jul 2025, 16:01","13 Jul 2025, 17:09","","Leg Press (Machine)",,"",1,"normal",140,6,,,
"Afternoon workout 💪","13 Jul 2025, 16:01","13 Jul 2025, 17:09","","Leg Press (Machine)",,"",2,"normal",130,6,,,
"Afternoon workout 💪","13 Jul 2025, 16:01","13 Jul 2025, 17:09","","Leg Press (Machine)",,"",3,"normal",130,5,,,
"Afternoon workout 💪","13 Jul 2025, 16:01","13 Jul 2025, 17:09","","Leg Press (Machine)",,"",4,"normal",150,6,,,
"Afternoon workout 💪","13 Jul 2025, 16:01","13 Jul 2025, 17:09","","Leg Press (Machine)",,"",5,"normal",150,6,,,
"Afternoon workout 💪","13 Jul 2025, 16:01","13 Jul 2025, 17:09","","Leg Extension (Machine)",,"",0,"normal",63,12,,,
"Afternoon workout 💪","13 Jul 2025, 16:01","13 Jul 2025, 17:09","","Leg Extension (Machine)",,"",1,"normal",63,8,,,
"Afternoon workout 💪","13 Jul 2025, 16:01","13 Jul 2025, 17:09","","Leg Extension (Machine)",,"",2,"normal",63,8,,,
"Afternoon workout 💪","13 Jul 2025, 16:01","13 Jul 2025, 17:09","","Seated Leg Curl (Machine)",,"",0,"normal",29,10,,,
"Afternoon workout 💪","13 Jul 2025, 16:01","13 Jul 2025, 17:09","","Seated Leg Curl (Machine)",,"",1,"normal",36,5,,,
"Afternoon workout 💪","13 Jul 2025, 16:01","13 Jul 2025, 17:09","","Seated Leg Curl (Machine)",,"",2,"normal",29,8,,,
"Afternoon workout 💪","6 Jul 2025, 14:42","6 Jul 2025, 15:52","","Leg Press (Machine)",,"",0,"normal",130,8,,,
"Afternoon workout 💪","6 Jul 2025, 14:42","6 Jul 2025, 15:52","","Leg Press (Machine)",,"",1,"normal",140,7,,,
"Afternoon workout 💪","6 Jul 2025, 14:42","6 Jul 2025, 15:52","","Leg Press (Machine)",,"",2,"normal",150,8,,,
"Afternoon workout 💪","6 Jul 2025, 14:42","6 Jul 2025, 15:52","","Leg Press (Machine)",,"",3,"normal",140,8,,,
"Afternoon workout 💪","6 Jul 2025, 14:42","6 Jul 2025, 15:52","","Leg Extension (Machine)",,"",0,"normal",70,10,,,
"Afternoon workout 💪","6 Jul 2025, 14:42","6 Jul 2025, 15:52","","Leg Extension (Machine)",,"",1,"normal",63,8,,,
"Afternoon workout 💪","6 Jul 2025, 14:42","6 Jul 2025, 15:52","","Leg Extension (Machine)",,"",2,"normal",63,12,,,
"Afternoon workout 💪","6 Jul 2025, 14:42","6 Jul 2025, 15:52","","Seated Leg Curl (Machine)",,"",0,"normal",36,6,,,
"Afternoon workout 💪","6 Jul 2025, 14:42","6 Jul 2025, 15:52","","Seated Leg Curl (Machine)",,"",1,"normal",29,10,,,
"Afternoon workout 💪","6 Jul 2025, 14:42","6 Jul 2025, 15:52","","Seated Leg Curl (Machine)",,"",2,"normal",29,6,,,
"Afternoon workout 💪","6 Jul 2025, 14:42","6 Jul 2025, 15:52","","Single Leg Standing Calf Raise (Machine)",,"",0,"normal",20,12,,,
"Afternoon workout 💪","6 Jul 2025, 14:42","6 Jul 2025, 15:52","","Single Leg Standing Calf Raise (Machine)",,"",1,"normal",20,10,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","Lateral Raise (Dumbbell)",,"",0,"normal",7.5,10,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","Lateral Raise (Dumbbell)",,"",1,"normal",10,5,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","Lateral Raise (Dumbbell)",,"",2,"normal",7.5,6,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","Lateral Raise (Dumbbell)",,"",3,"normal",7.5,6,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","Lateral Raise (Cable)",,"",0,"normal",5,8,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","Lateral Raise (Cable)",,"",1,"normal",5,8,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","Lateral Raise (Cable)",,"",2,"normal",5,8,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","Reverse Curl (Cable)",,"",0,"normal",15.9,10,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","Reverse Curl (Cable)",,"",1,"normal",18.4,7,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","Reverse Curl (Cable)",,"",2,"normal",18.4,6,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","Reverse Curl (Cable)",,"",3,"normal",15.9,10,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","Seated Palms Up Wrist Curl",,"",0,"normal",6.4,12,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","Seated Palms Up Wrist Curl",,"",1,"normal",6.4,12,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","Seated Palms Up Wrist Curl",,"",2,"normal",9.1,4,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","Seated Palms Up Wrist Curl",,"",3,"normal",4.8,12,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","bayesian  curls",,"",0,"normal",9.1,10,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","bayesian  curls",,"",1,"normal",11.3,4,,,
"Afternoon workout 💪","5 Jul 2025, 14:48","5 Jul 2025, 15:52","","bayesian  curls",,"",2,"normal",9.1,6,,,
"Afternoon workout 💪","4 Jul 2025, 14:49","4 Jul 2025, 16:00","","Lat Pulldown (Cable)",,"",0,"normal",57,11,,,
"Afternoon workout 💪","4 Jul 2025, 14:49","4 Jul 2025, 16:00","","Lat Pulldown (Cable)",,"",1,"normal",63,6,,,
"Afternoon workout 💪","4 Jul 2025, 14:49","4 Jul 2025, 16:00","","Lat Pullover",,"",0,"normal",18.1,8,,,
"Afternoon workout 💪","4 Jul 2025, 14:49","4 Jul 2025, 16:00","","Lat Pullover",,"",1,"normal",18.1,9,,,
"Afternoon workout 💪","4 Jul 2025, 14:49","4 Jul 2025, 16:00","","Lat Pullover",,"",2,"normal",20.4,7,,,
"Afternoon workout 💪","4 Jul 2025, 14:49","4 Jul 2025, 16:00","","Bent Over Row (Barbell)",,"",0,"normal",25,9,,,
"Afternoon workout 💪","4 Jul 2025, 14:49","4 Jul 2025, 16:00","","Bent Over Row (Barbell)",,"",1,"normal",27.5,5,,,
"Afternoon workout 💪","4 Jul 2025, 14:49","4 Jul 2025, 16:00","","Bent Over Row (Barbell)",,"",2,"normal",25,9,,,
"Afternoon workout 💪","4 Jul 2025, 14:49","4 Jul 2025, 16:00","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",45.1,12,,,
"Afternoon workout 💪","4 Jul 2025, 14:49","4 Jul 2025, 16:00","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",45.1,10,,,
"Afternoon workout 💪","4 Jul 2025, 14:49","4 Jul 2025, 16:00","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",47,5,,,
"Afternoon workout 💪","4 Jul 2025, 14:49","4 Jul 2025, 16:00","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",52,7,,,
"Afternoon workout 💪","4 Jul 2025, 14:49","4 Jul 2025, 16:00","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",52,7,,,
"Afternoon workout 💪","3 Jul 2025, 14:43","3 Jul 2025, 15:47","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",9.1,12,,,
"Afternoon workout 💪","3 Jul 2025, 14:43","3 Jul 2025, 15:47","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",9.1,12,,,
"Afternoon workout 💪","3 Jul 2025, 14:43","3 Jul 2025, 15:47","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",9.1,8,,,
"Afternoon workout 💪","3 Jul 2025, 14:43","3 Jul 2025, 15:47","","Incline Bench Press (Smith Machine)",,"",0,"normal",70,10,,,
"Afternoon workout 💪","3 Jul 2025, 14:43","3 Jul 2025, 15:47","","Incline Bench Press (Smith Machine)",,"",1,"normal",75,6,,,
"Afternoon workout 💪","3 Jul 2025, 14:43","3 Jul 2025, 15:47","","Incline Bench Press (Smith Machine)",,"",2,"normal",72,6,,,
"Afternoon workout 💪","3 Jul 2025, 14:43","3 Jul 2025, 15:47","","Incline Bench Press (Smith Machine)",,"",3,"normal",70,6,,,
"Afternoon workout 💪","3 Jul 2025, 14:43","3 Jul 2025, 15:47","","Bench Press (Smith Machine)",,"",0,"normal",70,10,,,
"Afternoon workout 💪","3 Jul 2025, 14:43","3 Jul 2025, 15:47","","Bench Press (Smith Machine)",,"",1,"normal",80,4,,,
"Afternoon workout 💪","3 Jul 2025, 14:43","3 Jul 2025, 15:47","","Bench Press (Smith Machine)",,"",2,"normal",75,6,,,
"Afternoon workout 💪","3 Jul 2025, 14:43","3 Jul 2025, 15:47","","Bench Press (Smith Machine)",,"",3,"normal",70,6,,,
"Afternoon workout 💪","3 Jul 2025, 14:43","3 Jul 2025, 15:47","","Triceps Extension (Cable)",,"",0,"normal",18.4,8,,,
"Afternoon workout 💪","3 Jul 2025, 14:43","3 Jul 2025, 15:47","","Triceps Extension (Cable)",,"",1,"normal",15.9,6,,,
"Afternoon workout 💪","3 Jul 2025, 14:43","3 Jul 2025, 15:47","","Triceps Extension (Cable)",,"",2,"normal",18.4,5,,,
"Afternoon workout 💪","1 Jul 2025, 14:45","1 Jul 2025, 15:55","","Lat Pulldown (Cable)",,"",0,"normal",57,9,,,
"Afternoon workout 💪","1 Jul 2025, 14:45","1 Jul 2025, 15:55","","Lat Pulldown (Cable)",,"",1,"normal",63,6,,,
"Afternoon workout 💪","1 Jul 2025, 14:45","1 Jul 2025, 15:55","","Lat Pulldown (Cable)",,"",2,"normal",57,8,,,
"Afternoon workout 💪","1 Jul 2025, 14:45","1 Jul 2025, 15:55","","Single Arm Lat Pulldown",,"",0,"normal",11,10,,,
"Afternoon workout 💪","1 Jul 2025, 14:45","1 Jul 2025, 15:55","","Single Arm Lat Pulldown",,"",1,"normal",13,10,,,
"Afternoon workout 💪","1 Jul 2025, 14:45","1 Jul 2025, 15:55","","Single Arm Lat Pulldown",,"",2,"normal",13,8,,,
"Afternoon workout 💪","1 Jul 2025, 14:45","1 Jul 2025, 15:55","","Single Arm Lat Pulldown",,"",3,"normal",15,5,,,
"Afternoon workout 💪","1 Jul 2025, 14:45","1 Jul 2025, 15:55","","Bent Over Row (Barbell)",,"",0,"normal",25,8,,,
"Afternoon workout 💪","1 Jul 2025, 14:45","1 Jul 2025, 15:55","","Bent Over Row (Barbell)",,"",1,"normal",25,7,,,
"Afternoon workout 💪","1 Jul 2025, 14:45","1 Jul 2025, 15:55","","Bent Over Row (Barbell)",,"",2,"normal",27.5,5,,,
"Afternoon workout 💪","1 Jul 2025, 14:45","1 Jul 2025, 15:55","","Bent Over Row (Barbell)",,"",3,"normal",22.5,10,,,
"Afternoon workout 💪","1 Jul 2025, 14:45","1 Jul 2025, 15:55","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",45.4,10,,,
"Afternoon workout 💪","1 Jul 2025, 14:45","1 Jul 2025, 15:55","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",45.1,10,,,
"Afternoon workout 💪","1 Jul 2025, 14:45","1 Jul 2025, 15:55","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",43.4,6,,,
"Afternoon workout 💪","1 Jul 2025, 14:45","1 Jul 2025, 15:55","","bayesian  curls",,"",0,"normal",9.1,7,,,
"Afternoon workout 💪","1 Jul 2025, 14:45","1 Jul 2025, 15:55","","bayesian  curls",,"",1,"normal",9.1,5,,,
"Afternoon workout 💪","30 Jun 2025, 14:46","30 Jun 2025, 15:57","","Incline Bench Press (Smith Machine)",,"",0,"normal",70,10,,,
"Afternoon workout 💪","30 Jun 2025, 14:46","30 Jun 2025, 15:57","","Incline Bench Press (Smith Machine)",,"",1,"normal",74,6,,,
"Afternoon workout 💪","30 Jun 2025, 14:46","30 Jun 2025, 15:57","","Incline Bench Press (Smith Machine)",,"",2,"normal",72,7,,,
"Afternoon workout 💪","30 Jun 2025, 14:46","30 Jun 2025, 15:57","","Incline Bench Press (Smith Machine)",,"",3,"normal",70,5,,,
"Afternoon workout 💪","30 Jun 2025, 14:46","30 Jun 2025, 15:57","","Bench Press (Smith Machine)",,"",0,"normal",70,10,,,
"Afternoon workout 💪","30 Jun 2025, 14:46","30 Jun 2025, 15:57","","Bench Press (Smith Machine)",,"",1,"normal",79,6,,,
"Afternoon workout 💪","30 Jun 2025, 14:46","30 Jun 2025, 15:57","","Bench Press (Smith Machine)",,"",2,"normal",72,5,,,
"Afternoon workout 💪","30 Jun 2025, 14:46","30 Jun 2025, 15:57","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",9.1,12,,,
"Afternoon workout 💪","30 Jun 2025, 14:46","30 Jun 2025, 15:57","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",9.1,10,,,
"Afternoon workout 💪","30 Jun 2025, 14:46","30 Jun 2025, 15:57","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",9.1,10,,,
"Afternoon workout 💪","30 Jun 2025, 14:46","30 Jun 2025, 15:57","","Triceps Extension (Cable)",,"",0,"normal",18.4,6,,,
"Afternoon workout 💪","30 Jun 2025, 14:46","30 Jun 2025, 15:57","","Triceps Extension (Cable)",,"",1,"normal",18.4,5,,,
"Afternoon workout 💪","30 Jun 2025, 14:46","30 Jun 2025, 15:57","","Triceps Extension (Cable)",,"",2,"normal",15.9,4,,,
"Afternoon workout 💪","29 Jun 2025, 14:50","29 Jun 2025, 16:18","","Leg Press (Machine)",,"",0,"normal",140,8,,,
"Afternoon workout 💪","29 Jun 2025, 14:50","29 Jun 2025, 16:18","","Leg Press (Machine)",,"",1,"normal",140,8,,,
"Afternoon workout 💪","29 Jun 2025, 14:50","29 Jun 2025, 16:18","","Leg Press (Machine)",,"",2,"normal",150,7,,,
"Afternoon workout 💪","29 Jun 2025, 14:50","29 Jun 2025, 16:18","","Leg Press (Machine)",,"",3,"normal",130,8,,,
"Afternoon workout 💪","29 Jun 2025, 14:50","29 Jun 2025, 16:18","","Seated Leg Curl (Machine)",,"",0,"normal",29,11,,,
"Afternoon workout 💪","29 Jun 2025, 14:50","29 Jun 2025, 16:18","","Seated Leg Curl (Machine)",,"",1,"normal",36,4,,,
"Afternoon workout 💪","29 Jun 2025, 14:50","29 Jun 2025, 16:18","","Seated Leg Curl (Machine)",,"",2,"normal",29,9,,,
"Afternoon workout 💪","29 Jun 2025, 14:50","29 Jun 2025, 16:18","","Seated Leg Curl (Machine)",,"",3,"normal",29,3,,,
"Afternoon workout 💪","29 Jun 2025, 14:50","29 Jun 2025, 16:18","","Leg Extension (Machine)",,"",0,"normal",63,12,,,
"Afternoon workout 💪","29 Jun 2025, 14:50","29 Jun 2025, 16:18","","Leg Extension (Machine)",,"",1,"normal",63,10,,,
"Afternoon workout 💪","29 Jun 2025, 14:50","29 Jun 2025, 16:18","","Leg Extension (Machine)",,"",2,"normal",70,5,,,
"Afternoon workout 💪","29 Jun 2025, 14:50","29 Jun 2025, 16:18","","Single Leg Standing Calf Raise (Machine)",,"",0,"normal",20,10,,,
"Afternoon workout 💪","29 Jun 2025, 14:50","29 Jun 2025, 16:18","","Single Leg Standing Calf Raise (Machine)",,"",1,"normal",20,10,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","Lat Pulldown (Cable)",,"",0,"normal",57,10,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","Lat Pulldown (Cable)",,"",1,"normal",59,8,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","Lat Pulldown (Cable)",,"",2,"normal",63,4,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","Lat Pulldown (Cable)",,"",3,"normal",57,7,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","Lat Pullover",,"",0,"normal",18.1,9,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","Lat Pullover",,"",1,"normal",18.1,9,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","Lat Pullover",,"",2,"normal",18.1,5,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","Lat Pullover",,"",3,"normal",15,3,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","Bent Over Row (Barbell)",,"",0,"normal",25,7,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","Bent Over Row (Barbell)",,"",1,"normal",25,6,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","Bent Over Row (Barbell)",,"",2,"normal",22.5,6,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",43.1,10,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",43.1,10,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",45.1,10,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","bayesian  curls",,"",0,"normal",9.1,7,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","bayesian  curls",,"",1,"normal",9.1,8,,,
"Afternoon workout 💪","28 Jun 2025, 14:50","28 Jun 2025, 16:11","","bayesian  curls",,"",2,"normal",9.1,8,,,
"Afternoon workout 💪","26 Jun 2025, 14:50","26 Jun 2025, 15:50","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",9.1,13,,,
"Afternoon workout 💪","26 Jun 2025, 14:50","26 Jun 2025, 15:50","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",9.1,10,,,
"Afternoon workout 💪","26 Jun 2025, 14:50","26 Jun 2025, 15:50","","Incline Bench Press (Smith Machine)",,"",0,"normal",70,6,,,
"Afternoon workout 💪","26 Jun 2025, 14:50","26 Jun 2025, 15:50","","Incline Bench Press (Smith Machine)",,"",1,"normal",70,5,,,
"Afternoon workout 💪","26 Jun 2025, 14:50","26 Jun 2025, 15:50","","Incline Bench Press (Smith Machine)",,"",2,"normal",70,6,,,
"Afternoon workout 💪","26 Jun 2025, 14:50","26 Jun 2025, 15:50","","Incline Bench Press (Smith Machine)",,"",3,"normal",70,5,,,
"Afternoon workout 💪","26 Jun 2025, 14:50","26 Jun 2025, 15:50","","Incline Bench Press (Smith Machine)",,"",4,"normal",60,6,,,
